8119,1356,1679
8118,1341,1683
8118,1329,1696
8118,1315,1719
8119,1300,1755
8119,1284,1803
8120,1268,1859
8121,1252,1918
8122,1236,1976
8123,1220,2032
8124,1203,2086
8126,1186,2141
8126,1170,2193
8126,1158,2236
8128,1147,2270
8128,1134,2294
8128,1120,2311
8128,1106,2324
8127,1092,2335
8126,1080,2344
8126,1068,2351
8124,1057,2355
8123,1047,2356
8123,1037,2354
8122,1027,2350
8123,1017,2344
8124,1012,2335
8126,1008,2322
8127,1001,2305
8131,994,2283
8133,987,2255
8136,979,2222
8139,971,2182
8141,965,2139
8141,965,2096
8142,975,2058
8141,997,2025
8141,1036,1999
8140,1085,1978
8139,1146,1962
8139,1230,1949
8137,1332,1939
8139,1447,1931
8140,1570,1925
8143,1695,1920
8145,1817,1918
8147,1933,1919
8150,2041,1921
8151,2140,1923
8153,2230,1924
8154,2311,1923
8154,2373,1922
8154,2422,1919
8155,2473,1916
8156,2521,1912
8157,2564,1907
8158,2599,1902
8160,2626,1895
8162,2643,1887
8164,2649,1878
8166,2644,1868
8169,2628,1858
8173,2600,1848
8176,2564,1838
8179,2521,1829
8183,2468,1821
8185,2408,1813
8188,2343,1805
8188,2275,1799
8191,2206,1793
8191,2138,1788
8192,2071,1784
8192,2007,1781
8192,1947,1778
8193,1892,1775
8193,1840,1773
8194,1798,1770
8194,1762,1766
8194,1725,1762
8194,1690,1759
8194,1650,1755
8196,1617,1751
8196,1594,1746
8196,1571,1742
8195,1548,1739
8195,1526,1736
8196,1505,1733
8196,1485,1730
8195,1469,1726
8196,1454,1723
8196,1437,1720
8195,1418,1716
8195,1399,1713
8195,1381,1710
8194,1363,1707
8195,1345,1705
8196,1327,1704
8196,1309,1703
8197,1292,1701
8198,1275,1700
8198,1259,1698
8198,1246,1696
8198,1235,1693
8199,1222,1690
8199,1208,1688
8199,1193,1685
8198,1177,1682
8198,1162,1679
8197,1148,1675
8197,1136,1672
8196,1124,1670
8195,1113,1668
8194,1103,1666
8193,1097,1663
8192,1094,1660
8191,1089,1657
8191,1083,1654
